Data Check 1,Data Check 2 ,Study Phase ,Site ,Tran,Dist ,Rep or Extra,St Filter Wt (g) ,Date Placed,St Ziploc Wt (g) ,Date Removed ,Filter Area (cm2) ,Rubber Band Surface Area (cm2),Prop Filter Recovered (%)  ,Date(s) of Procedure,"Post-Dry Mass  (Filter/Zip/Sed Total, g) ","(1) Confirmatory Post-Dry Weight (Optional, g) ","(2) Confirmatory Post-Dry Weight (Optional, g) ",Notes 
3/8/2025,,M5,G,2,2,b ,4.41113,11/4/2025,2.29648,12/11/2025,63.61725116,5.31,1,,288.93,,,
3/8/2025,,M5,G,2,2,c,4.45482,11/4/2025,2.33848,12/11/2025,63.61725116,5.31,1,,92.78,,,
3/8/2025,,M5,G,2,6,a,0.44756,11/4/2025,2.39239,12/11/2025,63.61725116,5.31,1,,9.01469,,,
3/8/2025,,M5,G,2,6,b ,0.45771,11/4/2025,2.29009,12/11/2025,63.61725116,5.31,1,,5.41501,,,
3/8/2025,,M5,G,2,6,c,0.4471,11/4/2025,2.2945,12/11/2025,63.61725116,5.31,1,,4.76045,,,
3/8/2025,,M5,G,2,12,a,0.46125,11/4/2025,2.32671,12/11/2025,63.61725116,5.31,1,,4.99023,,,"(field) ulva cam off and left on filter, see photo "
3/8/2025,,M5,G,2,12,b ,0.44747,11/4/2025,2.28915,12/11/2025,63.61725116,5.31,1,,4.23989,,,(field) ulva   
3/8/2025,,M5,G,2,12,c,0.45422,11/4/2025,2.31164,12/11/2025,63.61725116,5.31,1,,4.97652,,,(field) ulva; position slightly off kilter from original position    
3/8/2025,,M5,G,2,24,a ,0.46033,11/4/2025,2.29938,12/11/2025,63.61725116,5.31,1,,3.2715,,,
3/8/2025,,M5,G,2,24,b ,0.44646,11/4/2025,2.29581,12/11/2025,63.61725116,5.31,1,,3.18404,,,
3/8/2025,,M5,G,2,24,c,0.45935,11/4/2025,2.27699,12/11/2025,63.61725116,5.31,1,,3.15689,,,
3/8/2025,,M5,G,2,48,a,0.44563,11/4/2025,2.23774,12/11/2025,63.61725116,5.31,1,,3.15486,,,
3/8/2025,,M5,G,2,48,b ,0.45154,11/4/2025,2.29072,12/11/2025,63.61725116,5.31,1,,3.12004,,,
3/8/2025,,M5,G,2,48,c,0.45873,11/4/2025,2.26414,12/11/2025,63.61725116,5.31,1,,3.19225,,,
3/8/2025,,M5,G,,,E-1 ,0.45238,NA,2.32325,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,G,,,E-2 ,0.45788,NA,2.35449,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,G,,,E-3 ,0.45237,NA,2.33699,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,G,,,E-4 ,0.45968,NA,2.29352,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,C,1,0.5,a,4.60733,11/6/2025,2.12908,12/3/2025,63.61725116,5.31,1,,6.86049,,,
3/8/2025,,M5,C,1,0.5,b ,4.56069,11/6/2025,2.08094,12/3/2025,63.61725116,5.31,1,,6.72344,,,
3/8/2025,,M5,C,1,0.5,c,4.38219,11/6/2025,2.08384,12/3/2025,63.61725116,5.31,1,,6.58711,,,
3/8/2025,,M5,C,1,2,a,4.56217,11/6/2025,2.03213,12/3/2025,63.61725116,5.31,1,,6.76047,,,
3/8/2025,,M5,C,1,2,b ,4.6247,11/6/2025,2.14255,12/3/2025,63.61725116,5.31,1,,6.88285,,,
3/8/2025,,M5,C,1,2,c,4.10931,11/6/2025,2.07881,12/3/2025,63.61725116,5.31,1,,6.37716,,,
3/8/2025,,M5,C,1,6,a,0.44637,11/6/2025,2.07887,12/3/2025,63.61725116,5.31,0.5,,2.79171,,,(field) half filter left 
3/8/2025,,M5,C,1,6,b ,0.44879,11/6/2025,2.06025,12/3/2025,63.61725116,5.31,1,,3.2882,,,
3/8/2025,,M5,C,1,6,c,0.44813,11/6/2025,2.11058,12/3/2025,63.61725116,5.31,1,,3.42914,,,
3/8/2025,,M5,C,1,12,a,0.44579,11/6/2025,2.12836,12/3/2025,63.61725116,5.31,1,,4.98054,,,(reworked) used C1-24a filter 0.44579; (field) ponding at the time of collection
3/8/2025,,M5,C,1,12,b ,0.45301,11/6/2025,2.12717,12/3/2025,63.61725116,5.31,1,,5.18122,,,(reworked)used C1-24b filter 0.45301;(field) ponding at the time of collection
3/8/2025,,M5,C,1,12,c,0.45572,11/6/2025,2.07149,12/3/2025,63.61725116,5.31,1,,2.96159,,,(reworked)used C1-24c filter 0.45572;
3/8/2025,,M5,C,1,24,a ,0.44721,11/6/2025,2.09906,12/3/2025,63.61725116,5.31,1,,2.9883,,,(reworked)used C1-12a filter 0.44721
3/8/2025,,M5,C,1,24,b ,0.44649,11/6/2025,2.15716,12/3/2025,63.61725116,5.31,1,,3.12248,,,(reworked)used C1-12b filter 0.44649
3/8/2025,,M5,C,1,24,c,0.44746,11/6/2025,2.12894,12/3/2025,63.61725116,5.31,1,,3.06703,,,(reworked)used C1-12c filter 0.44746
3/8/2025,,M5,C,1,48,a,0.45581,11/6/2025,2.09197,12/3/2025,63.61725116,5.31,1,,2.92077,,,
3/8/2025,,M5,C,1,48,b ,0.4453,11/6/2025,2.10737,12/3/2025,63.61725116,5.31,1,,3.10995,,,
3/8/2025,,M5,C,1,48,c,0.45816,11/6/2025,2.0973,12/3/2025,63.61725116,5.31,1,,2.94089,,,
3/8/2025,,M5,C,2,0.5,a,4.33657,11/6/2025,2.11445,12/3/2025,63.61725116,5.31,1,,6.50479,,,
3/8/2025,,M5,C,2,0.5,b ,4.33645,11/6/2025,2.08608,12/3/2025,63.61725116,5.31,1,,6.45941,,,
3/8/2025,,M5,C,2,0.5,c,4.37658,11/6/2025,2.0973,12/3/2025,63.61725116,5.31,1,,6.51811,,,
3/8/2025,,M5,C,2,2,a,4.9707,11/6/2025,2.13272,12/3/2025,63.61725116,5.31,1,,7.17014,,,
3/8/2025,,M5,C,2,2,b ,4.35102,11/6/2025,2.10056,12/3/2025,63.61725116,5.31,1,,6.55596,,,
3/8/2025,,M5,C,2,2,c,4.39979,11/6/2025,2.07825,12/3/2025,63.61725116,5.31,1,,6.56748,,,
3/8/2025,,M5,C,2,6,a,0.44651,11/6/2025,2.10544,12/3/2025,63.61725116,5.31,1,,2.82889,,,
3/8/2025,,M5,C,2,6,b ,0.45136,11/6/2025,2.09934,12/3/2025,63.61725116,5.31,1,,2.80021,,,
3/8/2025,,M5,C,2,6,c,0.45669,11/6/2025,2.09519,12/3/2025,63.61725116,5.31,1,,2.76877,,,
3/8/2025,,M5,C,2,12,a,0.45248,11/6/2025,2.11482,12/3/2025,63.61725116,5.31,1,,2.77792,,,
3/8/2025,,M5,C,2,12,b ,0.45421,11/6/2025,2.04439,12/3/2025,63.61725116,5.31,1,,2.69923,,,
3/8/2025,,M5,C,2,12,c,0.45219,11/6/2025,2.08296,12/3/2025,63.61725116,5.31,1,,2.67758,,,
3/8/2025,,M5,C,2,24,a ,0.44691,11/6/2025,2.08857,12/3/2025,63.61725116,5.31,1,,3.3172,,,
3/8/2025,,M5,C,2,24,b ,0.45079,11/6/2025,2.11223,12/3/2025,63.61725116,5.31,1,,3.2324,,,
3/8/2025,,M5,C,2,24,c,0.45535,11/6/2025,2.13181,12/3/2025,63.61725116,5.31,1,,3.52926,,,
3/8/2025,,M5,C,2,48,a,0.45809,11/6/2025,2.11702,12/3/2025,63.61725116,5.31,1,,2.99143,,,(field) ponding at the time of collection
3/8/2025,,M5,C,2,48,b ,0.45165,11/6/2025,2.13431,12/3/2025,63.61725116,5.31,1,,3.05681,,,
3/8/2025,,M5,C,2,48,c,0.45227,11/6/2025,2.12266,12/3/2025,63.61725116,5.31,1,,3.01716,,,
3/8/2025,,M5,C,,,E-1 ,NA,NA,2.04185,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,C,,,E-2 ,NA,NA,2.06587,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,C,,,E-3 ,NA,NA,2.05408,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,C,,,E-4 ,NA,NA,2.10036,NA,63.61725116,5.31,NA,,NA,,,
3/8/2025,,M5,S,1,0.5,a,4.32923,11/3/2025,2.1003,12/2/2025,63.61725116,5.31,1,,6.61944,,,
3/8/2025,,M5,S,1,0.5,b ,4.49597,11/3/2025,2.11343,12/2/2025,63.61725116,5.31,1,,6.70252,,,
3/8/2025,,M5,S,1,0.5,c,4.30419,11/3/2025,2.26328,12/2/2025,63.61725116,5.31,1,,6.77529,,,
3/8/2025,,M5,S,1,2,a,4.13341,11/3/2025,2.09657,12/2/2025,63.61725116,5.31,1,,6.54345,,,
3/8/2025,,M5,S,1,2,b ,4.28667,11/3/2025,2.07502,12/2/2025,63.61725116,5.31,1,,6.62221,,,"(field) dropped filter mid collect, don't think much was lost"
3/8/2025,,M5,S,1,2,c,4.5329,11/3/2025,2.38804,12/2/2025,63.61725116,5.31,1,,7.09237,,,"(field) dropped filter mid collect, don't think much was lost"
3/8/2025,,M5,S,1,6,a,0.45564,11/3/2025,2.40596,12/2/2025,63.61725116,5.31,1,,3.71339,,,
3/8/2025,,M5,S,1,6,b ,0.4611,11/3/2025,2.41387,12/2/2025,63.61725116,5.31,1,,3.40115,,,
3/8/2025,,M5,S,1,6,c,0.4543,11/3/2025,2.40039,12/2/2025,63.61725116,5.31,1,,3.26645,,,
3/8/2025,,M5,S,1,12,a,0.46097,11/3/2025,2.3801,12/2/2025,63.61725116,5.31,1,,3.56312,,,
3/8/2025,,M5,S,1,12,b ,0.45548,11/3/2025,2.36282,12/2/2025,63.61725116,5.31,1,,3.42545,,,
3/8/2025,,M5,S,1,12,c,0.45975,11/3/2025,2.38498,12/2/2025,63.61725116,5.31,1,,3.60825,,,
3/8/2025,,M5,S,1,24,a ,0.45618,11/3/2025,2.36075,12/2/2025,63.61725116,5.31,1,,5.33989,,,(field) big line of wrack in front of SA
3/8/2025,,M5,S,1,24,b ,0.44669,11/3/2025,2.35921,12/2/2025,63.61725116,5.31,1,,6.6612,,,(field) big line of wrack in front of SA
3/8/2025,,M5,S,1,24,c,0.45799,11/3/2025,2.35448,12/2/2025,63.61725116,5.31,1,,6.92389,,,(field) big line of wrack in front of SA
3/8/2025,,M5,S,1,48,a,0.44851,11/3/2025,2.34975,12/2/2025,63.61725116,5.31,1,,4.43923,,,
3/8/2025,,M5,S,1,48,b ,0.45909,11/3/2025,2.33927,12/2/2025,63.61725116,5.31,1,,5.25847,,,
3/8/2025,,M5,S,1,48,c,0.44982,11/3/2025,2.30862,12/2/2025,63.61725116,5.31,1,,5.05493,,,
3/8/2025,,M5,S,2,0.5,a,4.51395,11/3/2025,2.36107,12/2/2025,63.61725116,5.31,1,,7.02297,,,
3/8/2025,,M5,S,2,0.5,b ,4.35187,11/3/2025,2.34175,12/2/2025,63.61725116,5.31,1,,6.8806,,,
3/8/2025,,M5,S,2,0.5,c,4.35755,11/3/2025,2.38215,12/2/2025,63.61725116,5.31,1,,6.89521,,,
3/8/2025,,M5,S,2,2,a,4.37341,11/3/2025,2.37704,12/2/2025,63.61725116,5.31,1,,7.57442,,,(field) under water at time of collection
3/8/2025,,M5,S,2,2,b ,4.45218,11/3/2025,2.31695,12/2/2025,63.61725116,5.31,1,,7.04017,,,
3/8/2025,,M5,S,2,2,c,4.36628,11/3/2025,2.26915,12/2/2025,63.61725116,5.31,1,,6.82497,,,
3/8/2025,,M5,S,2,6,a,0.46035,11/3/2025,2.32566,12/2/2025,63.61725116,5.31,1,,3.52866,,,
3/8/2025,,M5,S,2,6,b ,0.45008,11/3/2025,2.26954,12/2/2025,63.61725116,5.31,1,,3.3258,,,
3/8/2025,,M5,S,2,6,c,0.45639,11/3/2025,2.30438,12/2/2025,63.61725116,5.31,1,,3.50543,,,
3/8/2025,,M5,S,2,12,a,0.45832,11/3/2025,2.31508,12/2/2025,63.61725116,5.31,1,,3.83193,,,
3/8/2025,,M5,S,2,12,b ,0.45473,11/3/2025,2.33693,12/2/2025,63.61725116,5.31,1,,3.48031,,,
3/8/2025,,M5,S,2,12,c,0.46193,11/3/2025,2.35337,12/2/2025,63.61725116,5.31,1,,3.67084,,,
3/8/2025,,M5,S,2,24,a ,0.45448,11/3/2025,2.31951,12/2/2025,63.61725116,5.31,1,,7.30209,,,(field) big line of wrack in front of SA
3/8/2025,,M5,S,2,24,b ,0.46168,11/3/2025,2.28851,12/2/2025,63.61725116,5.31,1,,8.04685,,,(field) big line of wrack in front of SA
3/8/2025,,M5,S,2,24,c,0.4553,11/3/2025,2.28917,12/2/2025,63.61725116,5.31,1,,7.38207,,,(field) big line of wrack in front of SA
3/8/2025,,M5,S,2,48,a,0.4477,11/3/2025,2.30359,12/2/2025,63.61725116,5.31,1,,3.46181,,,
3/8/2025,,M5,S,2,48,b ,0.46197,11/3/2025,2.11919,12/2/2025,63.61725116,5.31,1,,4.65615,,,(field) dropped  small amount of sediment during collection
3/8/2025,,M5,S,2,48,c,0.44787,11/3/2025,2.30757,12/2/2025,63.61725116,5.31,1,,5.15804,,,
3/8/2025,,M5,S,,,E-1 ,0.45822,NA,2.32475,NA,63.61725116,5.31,NA,,,,,
3/8/2025,,M5,S,,,E-2 ,0.44674,NA,2.32304,NA,63.61725116,5.31,NA,,,,,
3/8/2025,,M5,S,,,E-3 ,0.45946,NA,2.28838,NA,63.61725116,5.31,NA,,,,,
3/8/2025,,M5,S,,,E-4 ,NA,NA,2.2808,NA,63.61725116,5.31,NA,,,,,
3/8/2025,,M5,S,1,18,a,0.44888,11/15/2025,2.37753,12/12/2025,63.61725116,5.31,1,,3.50113,,,
3/8/2025,,M5,S,1,18,b ,0.45527,11/15/2025,2.37343,12/12/2025,63.61725116,5.31,1,,3.47771,,,
3/8/2025,,M5,S,1,18,c,0.46005,11/15/2025,2.34536,12/12/2025,63.61725116,5.31,1,,3.2275,,,(field) filter ripped a bit at time of placement
3/8/2025,,M5,S,2,18,a,0.45362,11/4/2025,2.33674,12/11/2025,63.61725116,5.31,1,,3.58304,,,
3/8/2025,,M5,S,2,18,b ,0.45881,11/4/2025,2.32319,12/11/2025,63.61725116,5.31,1,,3.58476,,,
3/8/2025,,M5,S,2,18,c,0.45308,11/4/2025,2.29661,12/11/2025,63.61725116,5.31,1,,3.1965,,,
3/8/2025,,M5,G,1,18,a,0.45326,11/4/2025,2.09516,12/11/2025,63.61725116,5.31,1,,5.50382,,,
3/8/2025,,M5,G,1,18,b ,0.44857,11/4/2025,2.30737,12/11/2025,63.61725116,5.31,1,,5.40013,,,
3/8/2025,,M5,G,1,18,c,0.45793,11/4/2025,2.29032,12/11/2025,63.61725116,5.31,1,,6.98703,,,dried on 1/29/2026 with M6 G samples
3/8/2025,,M5,G,2,18,a,0.44567,11/6/2025,2.27969,12/3/2025,63.61725116,5.31,1,,4.32452,,,(field) lots of ulva on pads
3/8/2025,,M5,G,2,18,b ,0.45863,11/6/2025,2.27981,12/3/2025,63.61725116,5.31,1,,4.71807,,,(field) lots of ulva on pads
3/8/2025,,M5,G,2,18,c,0.44677,11/6/2025,2.3092,12/3/2025,63.61725116,5.31,1,,4.71369,,,(field) lots of ulva on pads
3/8/2025,,M5,B,2,18,a,0.46035,11/6/2025,2.3279,12/3/2025,63.61725116,5.31,1,,5.53859,,,
3/8/2025,,M5,B,2,18,b ,0.4451,11/6/2025,2.30147,12/3/2025,63.61725116,5.31,1,,5.54917,,,
3/8/2025,,M5,B,2,18,c,0.45344,11/6/2025,2.31865,12/3/2025,63.61725116,5.31,1,,5.49407,,,
3/8/2025,,M5,C,1,18,a,0.45764,11/3/2025,2.09693,12/2/2025,63.61725116,5.31,1,,3.05455,,,
3/8/2025,,M5,C,1,18,b ,0.45106,11/3/2025,2.08579,12/2/2025,63.61725116,5.31,1,,3.40546,,,
3/8/2025,,M5,C,1,18,c,0.45696,11/3/2025,2.1066,12/2/2025,63.61725116,5.31,1,,3.22066,,,
3/8/2025,,M5,C,2,18,a,0.45211,11/3/2025,2.155577,12/2/2025,63.61725116,5.31,1,,3.04283,,,
3/8/2025,,M5,C,2,18,b ,0.46,11/3/2025,2.08988,12/2/2025,63.61725116,5.31,1,,3.01467,,,
3/8/2025,,M5,C,2,18,c,0.45187,11/3/2025,2.11338,12/2/2025,63.61725116,5.31,1,,2.96217,,,
3/2/2026,,M6,B,1,0.5,a ,4.4612,12/12/2025,2.32442,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.25743,,,
3/2/2026,,M6,B,1,0.5,b ,4.43216,12/12/2025,2.34085,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.98037,,,
3/2/2026,,M6,B,1,0.5,c,4.48353,12/12/2025,2.31795,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.97376,,,
3/2/2026,,M6,B,1,2,a ,4.37266,12/12/2025,2.33552,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.84636,,,
3/2/2026,,M6,B,1,2,b ,4.54594,12/12/2025,2.71725,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.40434,,,
3/2/2026,,M6,B,1,2,c,4.45887,12/12/2025,2.28525,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.96347,,,
3/2/2026,,M6,B,1,6,a ,0.4523,12/12/2025,2.33435,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.52427,,,
3/2/2026,,M6,B,1,6,b ,0.45145,12/12/2025,2.38753,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.61157,,,
3/2/2026,,M6,B,1,6,c,0.45281,12/12/2025,2.27757,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.6123,,,
3/2/2026,,M6,B,1,12,a ,0.451,12/12/2025,2.31994,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.36682,,,
3/2/2026,,M6,B,1,12,b ,0.45055,12/12/2025,2.28527,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.64903,,,
3/2/2026,,M6,B,1,12,c,0.45002,12/12/2025,2.44793,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.6283,,,
3/2/2026,,M6,B,1,18,a ,0.45266,12/12/2025,2.08857,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.63349,,,
3/2/2026,,M6,B,1,18,b ,0.4532,12/12/2025,2.32092,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.69014,,,
3/2/2026,,M6,B,1,18,c ,0.4525,12/12/2025,2.4595,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.54729,,,bird poop on filter
3/2/2026,,M6,B,1,24,a ,0.45461,12/12/2025,2.3285,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,3.26442,,,
3/2/2026,,M6,B,1,24,b ,0.45415,12/12/2025,5.11859,1/22/2026,63.61725116,5.31,0.75,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.03945,,,different plastic bag type; small holes cut out-maybe 25%? 
3/2/2026,,M6,B,1,24,c,0.45262,12/12/2025,5.12167,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.03826,,,different bag type 
3/2/2026,,M6,B,1,48,a ,0.45325,12/12/2025,5.13924,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.00071,,,different bag type 
3/2/2026,,M6,B,1,48,b ,0.44909,12/12/2025,5.12897,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,5.99943,,,different bag type 
3/2/2026,,M6,B,1,48,c,0.45281,12/12/2025,5.11799,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.07509,,,different bag type 
3/2/2026,,M6,B,2,0.5,a ,4.59316,12/12/2025,5.14745,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,10.23659,,,different bag type 
3/2/2026,,M6,B,2,0.5,b ,4.44275,12/12/2025,5.10988,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,9.7715,,,different bag type 
3/2/2026,,M6,B,2,0.5,c,4.62185,12/12/2025,5.14417,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,10.06019,,,different bag type 
3/2/2026,,M6,B,2,2,a ,4.51418,12/12/2025,5.11742,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,9.79128,,,different bag type 
3/2/2026,,M6,B,2,2,b ,4.1839,12/12/2025,5.11442,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,9.39863,,,different bag type 
3/2/2026,,M6,B,2,2,c,4.3798,12/12/2025,5.0883,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,9.59534,,,different bag type 
3/2/2026,,M6,B,2,6,a ,0.45234,12/12/2025,5.10404,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.58796,,,different bag type 
3/2/2026,,M6,B,2,6,b ,0.45221,12/12/2025,5.08769,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.53239,,,different bag type 
3/2/2026,,M6,B,2,6,c,0.45382,12/12/2025,5.11315,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.42876,,,different bag type 
3/2/2026,,M6,B,2,12,a ,0.45301,12/12/2025,5.13262,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.15174,,,different bag type 
3/2/2026,,M6,B,2,12,b ,0.45412,12/12/2025,5.10008,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,7.43715,,,different bag type 
3/2/2026,,M6,B,2,12,c,0.4535,12/12/2025,5.11178,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.90876,,,(field) has a rip in the corner of the filter on placement; different bag type 
3/2/2026,,M6,B,2,18,a,0.45282,12/12/2025,5.11403,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.65685,,,different bag type 
3/2/2026,,M6,B,2,18,b ,0.44842,12/12/2025,5.121,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.80506,,,different bag type 
3/2/2026,,M6,B,2,18,c,0.45298,12/12/2025,5.12604,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.41912,,,different bag type; bird poop on filter 
3/2/2026,,M6,B,2,24,a ,0.44962,12/12/2025,5.0761,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.32944,,,different bag type 
3/2/2026,,M6,B,2,24,b ,0.45371,12/12/2025,5.11244,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.5121,,,different bag type 
3/2/2026,,M6,B,2,24,c,0.45131,12/12/2025,5.09858,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.67539,,,different bag type 
3/2/2026,,M6,B,2,48,a ,0.45095,12/12/2025,5.12404,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.65097,,,different bag type 
3/2/2026,,M6,B,2,48,b ,0.44857,12/12/2025,5.04477,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.88067,,,different bag type 
3/2/2026,,M6,B,2,48,c,0.45052,12/12/2025,5.11969,1/22/2026,63.61725116,5.31,1,1/22-1/23 12:15 pm-11:45 pm (24 hours) 65 degrees C,6.87779,,,different bag type 
3/2/2026,,M6,B,,,E1 ,NA,NA,5.12041,NA,63.61725116,5.31,NA,,,,,different bag type 
3/2/2026,,M6,B,,,E2 ,NA,NA,5.13469,NA,63.61725116,5.31,NA,,,,,different bag type 
3/2/2026,,M6,B,,,E3,NA,NA,5.13838,NA,63.61725116,5.31,NA,,,,,different bag type 
3/2/2026,,M6,B,,,E4 ,NA,NA,5.12753,NA,63.61725116,5.31,NA,,,,,different bag type 
3/2/2026,,M6,G,1,0.5,a,4.742,12/11/2025,2.71332,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,7.28226,,,
3/2/2026,,M6,G,1,0.5,b ,4.58326,12/11/2025,2.72589,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,7.14448,,,
3/2/2026,,M6,G,1,0.5,c,4.5538,12/11/2025,2.72086,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,7.13565,,,
3/2/2026,,M6,G,1,2,a,4.58441,12/11/2025,2.74076,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,7.34432,,,1 amphipod
3/2/2026,,M6,G,1,2,b ,4.63373,12/11/2025,2.32348,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,7.48443,,,
3/2/2026,,M6,G,1,2,c,4.51944,12/11/2025,2.35409,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,6.96643,,,
3/2/2026,,M6,G,1,6,a,0.45259,12/11/2025,2.33602,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,3.29183,,,amphipod sign
3/2/2026,,M6,G,1,6,b ,0.45077,12/11/2025,2.29283,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,3.47597,,,amphipod sign
3/2/2026,,M6,G,1,6,c,0.45514,12/11/2025,2.10295,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,3.18479,,,amphipod sign
3/2/2026,,M6,G,1,12,a,0.45445,12/11/2025,2.30403,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,2.95346,,,
3/2/2026,,M6,G,1,12,b ,0.4517,12/11/2025,2.08047,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,2.77224,,,
3/2/2026,,M6,G,1,12,c,0.45363,12/11/2025,2.41502,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,3.09878,,,
3/2/2026,,M6,G,1,18,a,0.45411,12/11/2025,2.29371,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am,3.13728,,,
3/2/2026,,M6,G,1,18,b ,0.45382,12/11/2025,2.43729,1/23/2026,63.61725116,5.31,1,1/28-1/29 11 am-11:15 am; 2/4-2/6 2 pm-2:30 pm ,9.77413,,,didn't fully dry during first round
