Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star
M6,SanPablo,T2,2,a,2025-12-02,2026-01-11,2025,0.871108056,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-2a,1.7401066802133602,0.810507881
M6,SanPablo,T2,2,b,2025-12-02,2026-01-11,2025,0.370772072,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-2b,1.751993903987808,0.824168126
M6,SanPablo,T2,2,c,2025-12-02,2026-01-11,2025,0.306717119,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-2c,1.750469900939802,0.822416813
M6,SanPablo,T2,6,a,2025-12-02,2026-01-11,2025,1.466544032,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-6a,1.8239268478536956,0.906830123
M6,SanPablo,T2,6,b,2025-12-02,2026-01-11,2025,1.262747109,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-6b,1.8135636271272544,0.894921191
M6,SanPablo,T2,6,c,2025-12-02,2026-01-11,2025,1.381975775,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-6c,1.8083820167640337,0.888966725
M6,SanPablo,T2,12,a,2025-12-02,2026-01-11,2025,1.042209445,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-12a,1.899517399034798,0.993695271
M6,SanPablo,T2,12,b,2025-12-02,2026-01-11,2025,1.268012976,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-12b,1.8912877825755652,0.984238179
M6,SanPablo,T2,12,c,2025-12-02,2026-01-11,2025,1.039104941,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-12c,1.8836677673355344,0.975481611
M6,SanPablo,T2,18,a,2025-12-02,2026-01-11,2025,1.439310852,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-18a,1.9677927355854712,1.072154116
M6,SanPablo,T2,18,b,2025-12-02,2026-01-11,2025,1.344839622,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-18b,1.9677927355854712,1.072154116
M6,SanPablo,T2,18,c,2025-12-02,2026-01-11,2025,1.391996642,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-18c,1.9613919227838457,1.064798599
M7,Buck'sLanding,T1,0.5,a,2026-01-22,2026-02-21,2026,0.819536615,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5a,1.6544577089154178,0.743807502
M7,Buck'sLanding,T1,0.5,b,2026-01-22,2026-02-21,2026,0.454174502,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5b,1.6599441198882396,0.750176929
M7,Buck'sLanding,T1,0.5,c,2026-01-22,2026-02-21,2026,0.377884922,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5c,1.6611633223266449,0.751592357
M7,Buck'sLanding,T1,2,a,2026-01-22,2026-02-21,2026,0.38076674,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2a,1.7718059436118871,0.880042463
M7,Buck'sLanding,T1,2,b,2026-01-22,2026-02-21,2026,0.501436315,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2b,1.7794259588519177,0.888888889
M7,Buck'sLanding,T1,2,c,2026-01-22,2026-02-21,2026,0.667952993,0,0,0,0,0,0,1,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2c,1.7669291338582676,0.87438075
M7,Buck'sLanding,T1,6,a,2026-01-22,2026-02-21,2026,1.787879827,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6a,1.8138684277368553,0.928874735
M7,Buck'sLanding,T1,6,b,2026-01-22,2026-02-21,2026,1.640907114,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6b,1.806248412496825,0.920028309
M7,Buck'sLanding,T1,6,c,2026-01-22,2026-02-21,2026,1.60171439,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6c,1.8053340106680211,0.918966737
M7,Buck'sLanding,T1,12,a,2026-01-22,2026-02-21,2026,1.143819724,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12a,1.8483108966217932,0.96886058
M7,Buck'sLanding,T1,12,b,2026-01-22,2026-02-21,2026,0.670939605,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12b,1.8461772923545847,0.966383581
M7,Buck'sLanding,T1,12,c,2026-01-22,2026-02-21,2026,0.923858423,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12c,1.8428244856489713,0.962491154
M7,Buck'sLanding,T1,18,a,2026-01-22,2026-02-21,2026,0.923858423,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18a,1.8736093472186943,0.998230715
M7,Buck'sLanding,T1,18,b,2026-01-22,2026-02-21,2026,0.679847042,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18b,1.8745237490474984,0.999292286
M7,Buck'sLanding,T1,18,c,2026-01-22,2026-02-21,2026,0.732924888,0,0,0,0,1,0,0,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18c,1.8806197612395223,1.006369427
M7,Buck'sLanding,T1,24,a,2026-01-22,2026-02-21,2026,0.181292544,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24a,1.8641605283210565,0.987261146
M7,Buck'sLanding,T1,24,b,2026-01-22,2026-02-21,2026,1.152989145,1,0,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24b,1.869037338074676,0.992922859
M7,Buck'sLanding,T1,24,c,2026-01-22,2026-02-21,2026,0.414981778,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24c,1.8714757429514857,0.995753715
M7,Buck'sLanding,T1,48,a,2026-01-22,2026-02-21,2026,1.124799726,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B1-48a,1.856845313690627,0.978768577
M7,Buck'sLanding,T1,48,b,2026-01-22,2026-02-21,2026,0.942826024,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B1-48b,1.850749301498603,0.971691437
M7,Buck'sLanding,T1,48,c,2026-01-22,2026-02-21,2026,1.0151858520000001,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B1-48c,1.8516637033274064,0.972753008
M7,Buck'sLanding,T2,0.5,a,2026-01-22,2026-02-21,2026,2.023979308,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5a,1.6325120650241298,0.718329795
M7,Buck'sLanding,T2,0.5,a,2026-01-22,2026-02-21,2026,2.023979308,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5a,1.635255270510541,0.721514508
M7,Buck'sLanding,T2,0.5,b,2026-01-22,2026-02-21,2026,1.66359488,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5b,1.6431800863601729,0.730714791
M7,Buck'sLanding,T2,0.5,c,2026-01-22,2026-02-21,2026,4.838572259,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5c,1.6407416814833629,0.727883935
M7,Buck'sLanding,T2,2,a,2026-01-22,2026-02-21,2026,0.777724057,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-2a,1.773329946659893,0.881811748
M7,Buck'sLanding,T2,2,b,2026-01-22,2026-02-21,2026,0.143252548,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-2b,1.7654051308102614,0.872611465
M7,Buck'sLanding,T2,2,c,2026-01-22,2026-02-21,2026,0.268061462,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-2c,1.7696723393446787,0.877565464
M7,Buck'sLanding,T2,6,a,2026-01-22,2026-02-21,2026,2.366810845,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-6a,1.843738887477775,0.963552725
M7,Buck'sLanding,T2,6,b,2026-01-22,2026-02-21,2026,1.36860152,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-6b,1.8394716789433576,0.958598726
M7,Buck'sLanding,T2,6,c,2026-01-22,2026-02-21,2026,2.079729386,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-6c,1.8376428752857503,0.956475584
M7,Buck'sLanding,T2,12,a,2026-01-22,2026-02-21,2026,1.238395748,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-12a,1.84008128016256,0.95930644
M7,Buck'sLanding,T2,12,b,2026-01-22,2026-02-21,2026,1.004444531,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-12b,1.835814071628143,0.954352442
M7,Buck'sLanding,T2,12,c,2026-01-22,2026-02-21,2026,1.713319338,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-12c,1.822098044196088,0.938428875
M7,Buck'sLanding,T2,24,a,2026-01-22,2026-02-21,2026,0.950895115,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-24a,1.8266700533401063,0.94373673
M7,Buck'sLanding,T2,24,b,2026-01-22,2026-02-21,2026,0.712594972,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-24b,1.8294132588265175,0.946921444
M7,Buck'sLanding,T2,24,c,2026-01-22,2026-02-21,2026,1.0334199,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B2-24c,1.8446532893065783,0.964614296
M7,Buck'sLanding,T2,48,a,2026-01-22,2026-02-21,2026,0.790823229,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B2-48a,1.8416052832105665,0.961075725
M7,Buck'sLanding,T2,48,b,2026-01-22,2026-02-21,2026,0.907825036,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B2-48b,1.8525781051562105,0.973814579
M7,Buck'sLanding,T2,48,c,2026-01-22,2026-02-21,2026,0.93454734800000006,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B2-48c,1.849530099060198,0.970276008
M7,CorteMadera,T1,0.5,a,2026-01-10,2026-02-07,2026,0.165442546,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-0.5a,1.6593345186690371,0.772363636
M7,CorteMadera,T1,0.5,b,2026-01-10,2026-02-07,2026,0.059114693,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-0.5b,1.6684785369570738,0.783272727
M7,CorteMadera,T1,0.5,c,2026-01-10,2026-02-07,2026,0.317411658,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-0.5c,1.6614681229362456,0.774909091
M7,CorteMadera,T1,2,a,2026-01-10,2026-02-07,2026,1.005398899,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-2a,1.6462280924561847,0.756727273
M7,CorteMadera,T1,2,b,2026-01-10,2026-02-07,2026,0.009655961,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-2b,1.6480568961137922,0.758909091
M7,CorteMadera,T1,2,c,2026-01-10,2026-02-07,2026,2.168549259,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-2c,1.6462280924561847,0.756727273
M7,CorteMadera,T1,6,a,2026-01-10,2026-02-07,2026,3.204993196,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-6a,1.664516129032258,0.778545455
M7,CorteMadera,T1,6,b,2026-01-10,2026-02-07,2026,6.58020078,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-6b,1.6620777241554483,0.775636364
M7,CorteMadera,T1,6,c,2026-01-10,2026-02-07,2026,2.230920032,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C1-6c,1.6529337058674116,0.764727273
M7,CorteMadera,T1,12,a,2026-01-10,2026-02-07,2026,4.203711518,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-12a,1.6413512827025651,0.750909091
M7,CorteMadera,T1,12,b,2026-01-10,2026-02-07,2026,6.303770819,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-12b,1.6447040894081788,0.754909091
M7,CorteMadera,T1,12,c,2026-01-10,2026-02-07,2026,5.357655031,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-12c,1.659029718059436,0.772
M7,CorteMadera,T1,24,a,2026-01-10,2026-02-07,2026,6.405551387,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-24a,1.7199898399796798,0.844727273
M7,CorteMadera,T1,24,b,2026-01-10,2026-02-07,2026,5.224492588,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-24b,1.7184658369316737,0.842909091
M7,CorteMadera,T1,24,c,2026-01-10,2026-02-07,2026,6.034863525,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-24c,1.7141986283972566,0.837818182
M7,CorteMadera,T1,48,a,2026-01-10,2026-02-07,2026,1.855797164,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C1-48a,1.732486665,0.859636364
M7,CorteMadera,T1,48,b,2026-01-10,2026-02-07,2026,2.044481384,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C1-48b,1.7108458216916431,0.833818182
M7,CorteMadera,T1,48,c,2026-01-10,2026-02-07,2026,1.762437492,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C1-48c,1.7065786131572265,0.828727273
M7,CorteMadera,T2,0.5,a,2026-01-10,2026-02-07,2026,0.006006906,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-0.5a,1.621234442468885,0.726909091
M7,CorteMadera,T2,2,a,2026-01-10,2026-02-07,2026,0.155505888,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-2a,1.656286512573025,0.768727273
M7,CorteMadera,T2,2,b,2026-01-10,2026-02-07,2026,0.205301456,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-2b,1.6544577089154178,0.766545455
M7,CorteMadera,T2,2,c,2026-01-10,2026-02-07,2026,0.31235912,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-2c,1.6556769113538228,0.768
M7,CorteMadera,T2,6,a,2026-01-10,2026-02-07,2026,6.030260101,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-6a,1.6623825247650494,0.776
M7,CorteMadera,T2,6,b,2026-01-10,2026-02-07,2026,5.349065716,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-6b,1.6727457454914911,0.788363636
M7,CorteMadera,T2,6,c,2026-01-10,2026-02-07,2026,1.492800387,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Edge,C2-6c,1.6675641351282702,0.782181818
M7,CorteMadera,T2,12,a,2026-01-10,2026-02-07,2026,4.307681519,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-12a,1.664820929641859,0.778909091
M7,CorteMadera,T2,12,b,2026-01-10,2026-02-07,2026,4.452745496,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-12b,1.6651257302514604,0.779272727
M7,CorteMadera,T2,12,c,2026-01-10,2026-02-07,2026,3.541604498,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-12c,1.6657353314706629,0.78
M7,CorteMadera,T2,24,a,2026-01-10,2026-02-07,2026,3.673644155,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-24a,1.6794513589027176,0.796363636
M7,CorteMadera,T2,24,b,2026-01-10,2026-02-07,2026,3.32748917,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-24b,1.6843281686563372,0.802181818
M7,CorteMadera,T2,24,c,2026-01-10,2026-02-07,2026,4.002283674,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C2-24c,1.6751841503683007,0.791272727
M7,CorteMadera,T2,48,a,2026-01-10,2026-02-07,2026,2.235691873,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C2-48a,1.6794513589027176,0.796363636
M7,CorteMadera,T2,48,b,2026-01-10,2026-02-07,2026,2.001815509,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C2-48b,1.6821945643891287,0.799636364
M7,CorteMadera,T2,48,c,2026-01-10,2026-02-07,2026,1.9309677,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Upland,C2-48c,1.673050546101092,0.788727273
M7,SanPablo,T1,0.5,a,2026-01-11,2026-02-06,2026,1.540523119,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-0.5a,1.706273812547625,0.771628722
M7,SanPablo,T1,0.5,b,2026-01-11,2026-02-06,2026,0.769143092,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-0.5b,1.722733045466091,0.790542907
M7,SanPablo,T1,0.5,c,2026-01-11,2026-02-06,2026,0.854267559,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-0.5c,1.723037846075692,0.79089317
M7,SanPablo,T1,2,a,2026-01-11,2026-02-06,2026,2.50204267,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-2a,1.6913385826771654,0.754465849
M7,SanPablo,T1,2,b,2026-01-11,2026-02-06,2026,1.82056327,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-2b,1.7202946405892812,0.787740806
M7,SanPablo,T1,2,c,2026-01-11,2026-02-06,2026,1.073849991,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-2c,1.7550419100838202,0.827670753
M7,SanPablo,T1,6,a,2026-01-11,2026-02-06,2026,1.963183027,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-6a,1.8266700533401063,0.909982487
M7,SanPablo,T1,6,b,2026-01-11,2026-02-06,2026,1.573835321,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-6b,1.8254508509017016,0.908581436
M7,SanPablo,T1,6,c,2026-01-11,2026-02-06,2026,1.672200029,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S1-6c,1.83002286004572,0.913835377
M7,SanPablo,T1,12,a,2026-01-11,2026-02-06,2026,3.939142785,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-12a,1.877266954533909,0.968126095
M7,SanPablo,T1,12,b,2026-01-11,2026-02-06,2026,2.784642197,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-12b,1.889763779527559,0.982486865
M7,SanPablo,T1,12,c,2026-01-11,2026-02-06,2026,1.603399146,0,0,0,0,0,0,1,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-12c,1.8851917703835408,0.977232925
M7,SanPablo,T1,24,a,2026-01-11,2026-02-06,2026,1.724798244,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-24a,1.9751079502159004,1.08056042
M7,SanPablo,T1,24,b,2026-01-11,2026-02-06,2026,1.682175552,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-24b,1.984861569723139,1.091768827
M7,SanPablo,T1,24,c,2026-01-11,2026-02-06,2026,1.79722659,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S1-24c,1.9751079502159004,1.08056042
M7,SanPablo,T1,48,a,2026-01-11,2026-02-06,2026,1.288414434,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S1-48a,2.013208026416053,1.124343257
M7,SanPablo,T1,48,b,2026-01-11,2026-02-06,2026,1.279043487,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S1-48b,2.0159512319024637,1.127495622
M7,SanPablo,T1,48,c,2026-01-11,2026-02-06,2026,1.398387023,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S1-48c,2.0144272288544576,1.125744308
M7,SanPablo,T2,0.5,b,2026-01-11,2026-02-06,2026,1.223180556,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-0.5b,1.7297434594869188,0.798598949
M7,SanPablo,T2,0.5,c,2026-01-11,2026-02-06,2026,0.995738619,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-0.5c,1.721818643637287,0.789492119
M7,SanPablo,T2,2,a,2026-01-11,2026-02-06,2026,2.789760951,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-2a,1.7401066802133602,0.810507881
M7,SanPablo,T2,2,b,2026-01-11,2026-02-06,2026,1.447418233,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-2b,1.751993903987808,0.824168126
M7,SanPablo,T2,2,c,2026-01-11,2026-02-06,2026,1.485990257,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-2c,1.750469900939802,0.822416813
M7,SanPablo,T2,6,a,2026-01-11,2026-02-06,2026,2.291831183,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-6a,1.8239268478536956,0.906830123
M7,SanPablo,T2,6,b,2026-01-11,2026-02-06,2026,1.707567794,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-6b,1.8135636271272544,0.894921191
M7,SanPablo,T2,6,c,2026-01-11,2026-02-06,2026,2.369761182,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge,S2-6c,1.8083820167640337,0.888966725
M7,SanPablo,T2,12,a,2026-01-11,2026-02-06,2026,1.151961363,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-12a,1.899517399034798,0.993695271
M7,SanPablo,T2,12,b,2026-01-11,2026-02-06,2026,1.127294614,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-12b,1.8912877825755652,0.984238179
M7,SanPablo,T2,12,c,2026-01-11,2026-02-06,2026,1.204075917,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-12c,1.8836677673355344,0.975481611
M7,SanPablo,T2,24,a,2026-01-11,2026-02-06,2026,2.164084025,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-24a,2.0001016002032004,1.109281961
M7,SanPablo,T2,24,b,2026-01-11,2026-02-06,2026,2.540251948,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-24b,1.9979679959359915,1.106830123
M7,SanPablo,T2,24,c,2026-01-11,2026-02-06,2026,2.130953195,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform,S2-24c,1.9915671831343664,1.099474606
M7,SanPablo,T2,48,a,2026-01-11,2026-02-06,2026,1.700010579,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S2-48a,2.0138176276352553,1.125043783
M7,SanPablo,T2,48,b,2026-01-11,2026-02-06,2026,2.042201265,0,0,0,0,0,0,1,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S2-48b,2.022961645923292,1.135551664
M7,SanPablo,T2,48,c,2026-01-11,2026-02-06,2026,1.889605984,0,1,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Upland,S2-48c,2.0205232410464817,1.132749562
M7,CorteMadera,T1,18,a,2026-01-10,2026-02-07,2026,4.591914845,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Wet
(Months 7-9)",Platform,C1-18a,1.679756159512319,0.796727273
