Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,BigBio_Obsv,SmallBio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area,Point_ID,Elevation_m,z_star,Month,Species,Cover,AvgHt,MaxHt
M6,CorteMadera,T1,48,a,2025-12-03,2026-01-10,2025,2.815356839,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Upland,C1-48a,1.732486665,0.859636364,January,NA,NA,NA,NA
M6,CorteMadera,T1,48,b,2025-12-03,2026-01-10,2025,4.481240628,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Upland,C1-48b,1.7108458216916431,0.833818182,January,NA,NA,NA,NA
M6,CorteMadera,T1,48,c,2025-12-03,2026-01-10,2025,3.590316282,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Upland,C1-48c,1.7065786131572265,0.828727273,January,NA,NA,NA,NA
M6,CorteMadera,T2,0.5,a,2025-12-03,2026-01-10,2025,0.033589035,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-0.5a,1.621234442468885,0.726909091,January,NA,NA,NA,NA
M6,CorteMadera,T2,0.5,b,2025-12-03,2026-01-10,2025,0.050052627,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-0.5b,1.6392176784353567,0.748363636,January,NA,NA,NA,NA
M6,CorteMadera,T2,0.5,c,2025-12-03,2026-01-10,2025,0.028128749,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-0.5c,1.6495808991617982,0.760727273,January,NA,NA,NA,NA
M6,CorteMadera,T2,2,a,2025-12-03,2026-01-10,2025,0.325342074,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-2a,1.656286512573025,0.768727273,January,NA,NA,NA,NA
M6,CorteMadera,T2,2,b,2025-12-03,2026-01-10,2025,0.233385884,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-2b,1.6544577089154178,0.766545455,January,NA,NA,NA,NA
M6,CorteMadera,T2,2,c,2025-12-03,2026-01-10,2025,0.381640937,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-2c,1.6556769113538228,0.768,January,NA,NA,NA,NA
M6,CorteMadera,T2,6,a,2025-12-03,2026-01-10,2025,1.689586396,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-6a,1.6623825247650494,0.776,January,NA,NA,NA,NA
M6,CorteMadera,T2,6,b,2025-12-03,2026-01-10,2025,2.260310438,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-6b,1.6727457454914911,0.788363636,January,NA,NA,NA,NA
M6,CorteMadera,T2,6,c,2025-12-03,2026-01-10,2025,3.344673709,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Edge,C2-6c,1.6675641351282702,0.782181818,January,NA,NA,NA,NA
M6,CorteMadera,T2,12,a,2025-12-03,2026-01-10,2025,1.796723837,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-12a,1.664820929641859,0.778909091,January,NA,NA,NA,NA
M6,CorteMadera,T2,12,b,2025-12-03,2026-01-10,2025,1.907915126,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-12b,1.6651257302514604,0.779272727,January,NA,NA,NA,NA
M6,CorteMadera,T2,12,c,2025-12-03,2026-01-10,2025,1.683712451,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-12c,1.6657353314706629,0.78,January,NA,NA,NA,NA
M6,CorteMadera,T2,18,a,2025-12-03,2026-01-10,2025,1.628530464,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-18a,1.6623825247650494,0.776,January,NA,NA,NA,NA
M6,CorteMadera,T2,18,b,2025-12-03,2026-01-10,2025,1.892733875,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-18b,1.6672593345186688,0.781818182,January,NA,NA,NA,NA
M6,CorteMadera,T2,18,c,2025-12-03,2026-01-10,2025,2.03879654,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-18c,1.6773177546355091,0.793818182,January,NA,NA,NA,NA
M6,CorteMadera,T2,24,a,2025-12-03,2026-01-10,2025,2.010336865,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-24a,1.6794513589027176,0.796363636,January,NA,NA,NA,NA
M6,CorteMadera,T2,24,b,2025-12-03,2026-01-10,2025,2.000409071,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-24b,1.6843281686563372,0.802181818,January,NA,NA,NA,NA
M6,CorteMadera,T2,24,c,2025-12-03,2026-01-10,2025,1.905184983,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Platform,C2-24c,1.6751841503683007,0.791272727,January,NA,NA,NA,NA
M6,CorteMadera,T2,48,a,2025-12-03,2026-01-10,2025,8.52971218,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Upland,C2-48a,1.6794513589027176,0.796363636,January,NA,NA,NA,NA
M6,CorteMadera,T2,48,b,2025-12-03,2026-01-10,2025,7.941200841,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Upland,C2-48b,1.6821945643891287,0.799636364,January,NA,NA,NA,NA
M6,CorteMadera,T2,48,c,2025-12-03,2026-01-10,2025,10.12250259,0,0,0,0,0,0,0,0,0,0,OK,Scarped,East.facing,"Tran
(Months 4-6)",Upland,C2-48c,1.673050546101092,0.788727273,January,NA,NA,NA,NA
M6,SanPablo,T1,0.5,a,2025-12-02,2026-01-11,2025,0.444494213,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-0.5a,1.706273812547625,0.771628722,January,NA,NA,NA,NA
M6,SanPablo,T1,0.5,b,2025-12-02,2026-01-11,2025,0.193304485,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-0.5b,1.722733045466091,0.790542907,January,NA,NA,NA,NA
M6,SanPablo,T1,0.5,c,2025-12-02,2026-01-11,2025,0.458051857,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-0.5c,1.723037846075692,0.79089317,January,NA,NA,NA,NA
M6,SanPablo,T1,2,a,2025-12-02,2026-01-11,2025,0.688806876,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-2a,1.6913385826771654,0.754465849,January,NA,NA,NA,NA
M6,SanPablo,T1,2,b,2025-12-02,2026-01-11,2025,0.628996055,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-2b,1.7202946405892812,0.787740806,January,NA,NA,NA,NA
M6,SanPablo,T1,2,c,2025-12-02,2026-01-11,2025,0.266790842,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-2c,1.7550419100838202,0.827670753,January,NA,NA,NA,NA
M6,SanPablo,T1,6,a,2025-12-02,2026-01-11,2025,1.35214896,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-6a,1.8266700533401063,0.909982487,January,NA,NA,NA,NA
M6,SanPablo,T1,6,b,2025-12-02,2026-01-11,2025,1.109526091,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-6b,1.8254508509017016,0.908581436,January,NA,NA,NA,NA
M6,SanPablo,T1,6,c,2025-12-02,2026-01-11,2025,0.536371808,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S1-6c,1.83002286004572,0.913835377,January,NA,NA,NA,NA
M6,SanPablo,T1,12,a,2025-12-02,2026-01-11,2025,1.851712094,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-12a,1.877266954533909,0.968126095,January,NA,NA,NA,NA
M6,SanPablo,T1,12,b,2025-12-02,2026-01-11,2025,2.469534554,1,0,0,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-12b,1.889763779527559,0.982486865,January,NA,NA,NA,NA
M6,SanPablo,T1,12,c,2025-12-02,2026-01-11,2025,1.429407878,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-12c,1.8851917703835408,0.977232925,January,NA,NA,NA,NA
M6,SanPablo,T1,18,a,2025-12-02,2026-01-11,2025,1.393489948,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-18a,1.9778511557023113,1.083712785,January,NA,NA,NA,NA
M6,SanPablo,T1,18,b,2025-12-02,2026-01-11,2025,1.284360744,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-18b,1.9882143764287528,1.095621716,January,NA,NA,NA,NA
M6,SanPablo,T1,18,c,2025-12-02,2026-01-11,2025,1.423670441,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-18c,1.9918719837439671,1.099824869,January,NA,NA,NA,NA
M6,SanPablo,T1,24,a,2025-12-02,2026-01-11,2025,1.71883409,0,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-24a,1.9751079502159004,1.08056042,January,NA,NA,NA,NA
M6,SanPablo,T1,24,b,2025-12-02,2026-01-11,2025,1.976075635,0,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-24b,1.984861569723139,1.091768827,January,NA,NA,NA,NA
M6,SanPablo,T1,24,c,2025-12-02,2026-01-11,2025,1.798490157,0,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S1-24c,1.9751079502159004,1.08056042,January,NA,NA,NA,NA
M6,SanPablo,T1,48,a,2025-12-02,2026-01-11,2025,16.20527422,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland,S1-48a,2.013208026416053,1.124343257,January,NA,NA,NA,NA
M6,SanPablo,T1,48,b,2025-12-02,2026-01-11,2025,25.85088903,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland,S1-48b,2.0159512319024637,1.127495622,January,NA,NA,NA,NA
M6,SanPablo,T1,48,c,2025-12-02,2026-01-11,2025,30.08107023,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Upland,S1-48c,2.0144272288544576,1.125744308,January,NA,NA,NA,NA
M6,SanPablo,T2,0.5,a,2025-12-02,2026-01-11,2025,0.15208139,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-0.5a,1.727305054610109,0.795796848,January,NA,NA,NA,NA
M6,SanPablo,T2,0.5,b,2025-12-02,2026-01-11,2025,0.33139596,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-0.5b,1.7297434594869188,0.798598949,January,NA,NA,NA,NA
M6,SanPablo,T2,0.5,c,2025-12-02,2026-01-11,2025,0.321768068,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-0.5c,1.721818643637287,0.789492119,January,NA,NA,NA,NA
M6,SanPablo,T2,2,a,2025-12-02,2026-01-11,2025,0.871108056,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-2a,1.7401066802133602,0.810507881,January,NA,NA,NA,NA
M6,SanPablo,T2,2,b,2025-12-02,2026-01-11,2025,0.370772072,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-2b,1.751993903987808,0.824168126,January,NA,NA,NA,NA
M6,SanPablo,T2,2,c,2025-12-02,2026-01-11,2025,0.306717119,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-2c,1.750469900939802,0.822416813,January,NA,NA,NA,NA
M6,SanPablo,T2,6,a,2025-12-02,2026-01-11,2025,1.466544032,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-6a,1.8239268478536956,0.906830123,January,NA,NA,NA,NA
M6,SanPablo,T2,6,b,2025-12-02,2026-01-11,2025,1.262747109,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-6b,1.8135636271272544,0.894921191,January,NA,NA,NA,NA
M6,SanPablo,T2,6,c,2025-12-02,2026-01-11,2025,1.381975775,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Edge,S2-6c,1.8083820167640337,0.888966725,January,NA,NA,NA,NA
M6,SanPablo,T2,12,a,2025-12-02,2026-01-11,2025,1.042209445,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-12a,1.899517399034798,0.993695271,January,NA,NA,NA,NA
M6,SanPablo,T2,12,b,2025-12-02,2026-01-11,2025,1.268012976,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-12b,1.8912877825755652,0.984238179,January,NA,NA,NA,NA
M6,SanPablo,T2,12,c,2025-12-02,2026-01-11,2025,1.039104941,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-12c,1.8836677673355344,0.975481611,January,NA,NA,NA,NA
M6,SanPablo,T2,18,a,2025-12-02,2026-01-11,2025,1.439310852,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-18a,1.9677927355854712,1.072154116,January,NA,NA,NA,NA
M6,SanPablo,T2,18,b,2025-12-02,2026-01-11,2025,1.344839622,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-18b,1.9677927355854712,1.072154116,January,NA,NA,NA,NA
M6,SanPablo,T2,18,c,2025-12-02,2026-01-11,2025,1.391996642,0,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-18c,1.9613919227838457,1.064798599,January,NA,NA,NA,NA
M6,SanPablo,T2,24,a,2025-12-02,2026-01-11,2025,2.107958102,0,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-24a,2.0001016002032004,1.109281961,January,NA,NA,NA,NA
M6,SanPablo,T2,24,b,2025-12-02,2026-01-11,2025,4.753309747,0,0,0,1,0,0,1,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-24b,1.9979679959359915,1.106830123,January,NA,NA,NA,NA
M6,SanPablo,T2,24,c,2025-12-02,2026-01-11,2025,1.966369149,0,0,0,1,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Platform,S2-24c,1.9915671831343664,1.099474606,January,NA,NA,NA,NA
M6,SanPablo,T2,48,a,2025-12-02,2026-01-11,2025,15.97888122,0,0,1,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Upland,S2-48a,2.0138176276352553,1.125043783,January,NA,NA,NA,NA
M6,SanPablo,T2,48,b,2025-12-02,2026-01-11,2025,21.16713589,0,0,1,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Upland,S2-48b,2.022961645923292,1.135551664,January,NA,NA,NA,NA
M6,SanPablo,T2,48,c,2025-12-02,2026-01-11,2025,31.4663077,0,0,1,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Tran
(Months 4-6)",Upland,S2-48c,2.0205232410464817,1.132749562,January,NA,NA,NA,NA
M7,Buck'sLanding,T1,0.5,a,2026-01-22,2026-02-21,2026,0.819536615,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5a,1.6544577089154178,0.743807502,February,SAPA,50,48,53.5
M7,Buck'sLanding,T1,0.5,b,2026-01-22,2026-02-21,2026,0.454174502,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5b,1.6599441198882396,0.750176929,February,SAPA,50,48,53.5
M7,Buck'sLanding,T1,0.5,c,2026-01-22,2026-02-21,2026,0.377884922,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-0.5c,1.6611633223266449,0.751592357,February,SAPA,50,48,53.5
M7,Buck'sLanding,T1,2,a,2026-01-22,2026-02-21,2026,0.38076674,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2a,1.7718059436118871,0.880042463,February,SAPA,55,34,39
M7,Buck'sLanding,T1,2,b,2026-01-22,2026-02-21,2026,0.501436315,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2b,1.7794259588519177,0.888888889,February,SAPA,55,34,39
M7,Buck'sLanding,T1,2,c,2026-01-22,2026-02-21,2026,0.667952993,0,0,0,0,0,0,1,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-2c,1.7669291338582676,0.87438075,February,SAPA,55,34,39
M7,Buck'sLanding,T1,6,a,2026-01-22,2026-02-21,2026,1.787879827,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6a,1.8138684277368553,0.928874735,February,SAPA,80,31,33
M7,Buck'sLanding,T1,6,b,2026-01-22,2026-02-21,2026,1.640907114,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6b,1.806248412496825,0.920028309,February,SAPA,80,31,33
M7,Buck'sLanding,T1,6,c,2026-01-22,2026-02-21,2026,1.60171439,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B1-6c,1.8053340106680211,0.918966737,February,SAPA,80,31,33
M7,Buck'sLanding,T1,12,a,2026-01-22,2026-02-21,2026,1.143819724,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12a,1.8483108966217932,0.96886058,February,SAPA,90,34,41.5
M7,Buck'sLanding,T1,12,b,2026-01-22,2026-02-21,2026,0.670939605,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12b,1.8461772923545847,0.966383581,February,SAPA,90,34,41.5
M7,Buck'sLanding,T1,12,c,2026-01-22,2026-02-21,2026,0.923858423,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-12c,1.8428244856489713,0.962491154,February,SAPA,90,34,41.5
M7,Buck'sLanding,T1,18,a,2026-01-22,2026-02-21,2026,0.923858423,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18a,1.8736093472186943,0.998230715,February,TRIG,50,15,18.5
M7,Buck'sLanding,T1,18,a,2026-01-22,2026-02-21,2026,0.923858423,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18a,1.8736093472186943,0.998230715,February,SAPA,20,25,36
M7,Buck'sLanding,T1,18,b,2026-01-22,2026-02-21,2026,0.679847042,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18b,1.8745237490474984,0.999292286,February,TRIG,50,15,18.5
M7,Buck'sLanding,T1,18,b,2026-01-22,2026-02-21,2026,0.679847042,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18b,1.8745237490474984,0.999292286,February,SAPA,20,25,36
M7,Buck'sLanding,T1,18,c,2026-01-22,2026-02-21,2026,0.732924888,0,0,0,0,1,0,0,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18c,1.8806197612395223,1.006369427,February,TRIG,50,15,18.5
M7,Buck'sLanding,T1,18,c,2026-01-22,2026-02-21,2026,0.732924888,0,0,0,0,1,0,0,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-18c,1.8806197612395223,1.006369427,February,SAPA,20,25,36
M7,Buck'sLanding,T1,24,a,2026-01-22,2026-02-21,2026,0.181292544,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24a,1.8641605283210565,0.987261146,February,TRIG,55,13,18.5
M7,Buck'sLanding,T1,24,a,2026-01-22,2026-02-21,2026,0.181292544,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24a,1.8641605283210565,0.987261146,February,SAPA,30,29,36
M7,Buck'sLanding,T1,24,b,2026-01-22,2026-02-21,2026,1.152989145,1,0,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24b,1.869037338074676,0.992922859,February,TRIG,55,13,18.5
M7,Buck'sLanding,T1,24,b,2026-01-22,2026-02-21,2026,1.152989145,1,0,0,0,0,0,0,0,0,0,Review,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24b,1.869037338074676,0.992922859,February,SAPA,30,29,36
M7,Buck'sLanding,T1,24,c,2026-01-22,2026-02-21,2026,0.414981778,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24c,1.8714757429514857,0.995753715,February,TRIG,55,13,18.5
M7,Buck'sLanding,T1,24,c,2026-01-22,2026-02-21,2026,0.414981778,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Platform,B1-24c,1.8714757429514857,0.995753715,February,SAPA,30,29,36
M7,Buck'sLanding,T1,48,a,2026-01-22,2026-02-21,2026,1.124799726,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B1-48a,1.856845313690627,0.978768577,February,SAPA,70,36,38
M7,Buck'sLanding,T1,48,b,2026-01-22,2026-02-21,2026,0.942826024,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B1-48b,1.850749301498603,0.971691437,February,SAPA,70,36,38
M7,Buck'sLanding,T1,48,c,2026-01-22,2026-02-21,2026,1.0151858520000001,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Upland,B1-48c,1.8516637033274064,0.972753008,February,SAPA,70,36,38
M7,Buck'sLanding,T2,0.5,a,2026-01-22,2026-02-21,2026,2.023979308,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5a,1.6338836677673354,0.7199221515,February,JACA,60,26,32
M7,Buck'sLanding,T2,0.5,a,2026-01-22,2026-02-21,2026,2.023979308,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5a,1.6338836677673354,0.7199221515,February,SPFO,10,66,75
M7,Buck'sLanding,T2,0.5,a,2026-01-22,2026-02-21,2026,2.023979308,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5a,1.6338836677673354,0.7199221515,February,SAPA,40,40,59
M7,Buck'sLanding,T2,0.5,b,2026-01-22,2026-02-21,2026,1.66359488,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5b,1.6431800863601729,0.730714791,February,JACA,60,26,32
M7,Buck'sLanding,T2,0.5,b,2026-01-22,2026-02-21,2026,1.66359488,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5b,1.6431800863601729,0.730714791,February,SPFO,10,66,75
M7,Buck'sLanding,T2,0.5,b,2026-01-22,2026-02-21,2026,1.66359488,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5b,1.6431800863601729,0.730714791,February,SAPA,40,40,59
M7,Buck'sLanding,T2,0.5,c,2026-01-22,2026-02-21,2026,4.838572259,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5c,1.6407416814833629,0.727883935,February,JACA,60,26,32
M7,Buck'sLanding,T2,0.5,c,2026-01-22,2026-02-21,2026,4.838572259,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5c,1.6407416814833629,0.727883935,February,SPFO,10,66,75
M7,Buck'sLanding,T2,0.5,c,2026-01-22,2026-02-21,2026,4.838572259,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-0.5c,1.6407416814833629,0.727883935,February,SAPA,40,40,59
M7,Buck'sLanding,T2,2,a,2026-01-22,2026-02-21,2026,0.777724057,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-2a,1.773329946659893,0.881811748,February,SAPA,80,35,40
M7,Buck'sLanding,T2,2,b,2026-01-22,2026-02-21,2026,0.143252548,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-2b,1.7654051308102614,0.872611465,February,SAPA,80,35,40
M7,Buck'sLanding,T2,2,c,2026-01-22,2026-02-21,2026,0.268061462,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-2c,1.7696723393446787,0.877565464,February,SAPA,80,35,40
M7,Buck'sLanding,T2,6,a,2026-01-22,2026-02-21,2026,2.366810845,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-6a,1.843738887477775,0.963552725,February,SAPA,80,37,42
M7,Buck'sLanding,T2,6,b,2026-01-22,2026-02-21,2026,1.36860152,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-6b,1.8394716789433576,0.958598726,February,SAPA,80,37,42
M7,Buck'sLanding,T2,6,c,2026-01-22,2026-02-21,2026,2.079729386,0,0,0,0,0,0,0,0,0,0,OK,Ramped,East.facing,"Wet
(Months 7-9)",Edge,B2-6c,1.8376428752857503,0.956475584,February,SAPA,80,37,42
