Study.Phase,Site,Tran,Dist,Replicate,Date.placed.in.field,Date.removed.from.field,Year,Flux,Filter_Num,RB_Num,Flood_Obsv,Bio_Obsv,Drop_Obsv,OpenBag_Obsv,Position_Obsv,DryTime_Obsv,NegValue_Num,Master_Flag,marsh_edge_type,marsh_orientation,Phen_Period,Marsh_Area
M8,SanPablo,2,48,c,2026-02-07,2026-03-06,2026,3.872057109,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M9,SanPablo,1,0.5,a,2026-03-06,2026-04-03,2026,1.792864998,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,0.5,b,2026-03-06,2026-04-03,2026,0.389999785,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,0.5,c,2026-03-06,2026-04-03,2026,0.513506267,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,2,a,2026-03-06,2026-04-03,2026,2.947257625,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,2,b,2026-03-06,2026-04-03,2026,1.472477957,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,2,c,2026-03-06,2026-04-03,2026,0.395389159,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,6,a,2026-03-06,2026-04-03,2026,0.789880089,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,6,b,2026-03-06,2026-04-03,2026,0.619104308,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,6,c,2026-03-06,2026-04-03,2026,0.705727263,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,1,12,a,2026-03-06,2026-04-03,2026,0.369003683,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,12,b,2026-03-06,2026-04-03,2026,0.291475296,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,12,c,2026-03-06,2026-04-03,2026,0.21226273,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,18,a,2026-03-06,2026-04-03,2026,0.196768281,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,18,b,2026-03-06,2026-04-03,2026,0.138046563,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,18,c,2026-03-06,2026-04-03,2026,0.47746483,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,24,a,2026-03-06,2026-04-03,2026,0.274858061,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,24,b,2026-03-06,2026-04-03,2026,0.243476187,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,24,c,2026-03-06,2026-04-03,2026,0.549772261,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,1,48,a,2026-03-06,2026-04-03,2026,0.019761037,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M9,SanPablo,1,48,b,2026-03-06,2026-04-03,2026,0.31393102,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M9,SanPablo,1,48,c,2026-03-06,2026-04-03,2026,0.625335772,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M9,SanPablo,2,0.5,a,2026-03-06,2026-04-03,2026,0.093078976,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,0.5,b,2026-03-06,2026-04-03,2026,0.4831349,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,0.5,c,2026-03-06,2026-04-03,2026,0.713193792,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,2,a,2026-03-06,2026-04-03,2026,2.207959054,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,2,b,2026-03-06,2026-04-03,2026,0.479991099,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,2,c,2026-03-06,2026-04-03,2026,0.73935471,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,6,a,2026-03-06,2026-04-03,2026,0.520299123,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,6,b,2026-03-06,2026-04-03,2026,0.566670193,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,6,c,2026-03-06,2026-04-03,2026,1.345883813,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Edge
M9,SanPablo,2,12,a,2026-03-06,2026-04-03,2026,0.686976734,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,12,b,2026-03-06,2026-04-03,2026,0.989343057,0,1,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,12,c,2026-03-06,2026-04-03,2026,0.57834717,0,1,0,0,0,0,0,0,0,Review,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,18,a,2026-03-06,2026-04-03,2026,0.454279295,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,18,b,2026-03-06,2026-04-03,2026,0.224051985,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,18,c,2026-03-06,2026-04-03,2026,0.46202652,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,24,a,2026-03-06,2026-04-03,2026,0.915800561,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,24,b,2026-03-06,2026-04-03,2026,0.246395431,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,24,c,2026-03-06,2026-04-03,2026,0.452370558,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Platform
M9,SanPablo,2,48,a,2026-03-06,2026-04-03,2026,0.132320353,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M9,SanPablo,2,48,b,2026-03-06,2026-04-03,2026,0.334365729,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M9,SanPablo,2,48,c,2026-03-06,2026-04-03,2026,0.43193585,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Wet
(Months 7-9)",Upland
M10,SanPablo,1,0.5,a,2026-04-03,2026-04-30,2026,0.83019643,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,0.5,b,2026-04-03,2026-04-30,2026,0.140073816,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,0.5,c,2026-04-03,2026-04-30,2026,0.273219625,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,2,a,2026-04-03,2026-04-30,2026,0.793926278,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,2,b,2026-04-03,2026-04-30,2026,1.33145809,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,2,c,2026-04-03,2026-04-30,2026,0.821754741,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,6,a,2026-04-03,2026-04-30,2026,0.817621225,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,6,b,2026-04-03,2026-04-30,2026,0.721677065,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,6,c,2026-04-03,2026-04-30,2026,0.734718019,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,1,12,a,2026-04-03,2026-04-30,2026,0.732389277,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,12,b,2026-04-03,2026-04-30,2026,0.907568875,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,12,c,2026-04-03,2026-04-30,2026,0.807258324,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,18,a,2026-04-03,2026-04-30,2026,1.217233307,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,18,b,2026-04-03,2026-04-30,2026,0.380050652,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,18,c,2026-04-03,2026-04-30,2026,0.692393138,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,24,a,2026-04-03,2026-04-30,2026,1.296701619,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,24,b,2026-04-03,2026-04-30,2026,1.165244148,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,24,c,2026-04-03,2026-04-30,2026,0.795090649,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,1,48,a,2026-04-03,2026-04-30,2026,1.118145346,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland
M10,SanPablo,1,48,b,2026-04-03,2026-04-30,2026,1.151737446,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland
M10,SanPablo,1,48,c,2026-04-03,2026-04-30,2026,1.017601922,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland
M10,SanPablo,2,0.5,a,2026-04-03,2026-04-30,2026,-0.088375749,0,0,0,0,0,0,0,0,1,Review,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,0.5,b,2026-04-03,2026-04-30,2026,0.424122089,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,0.5,c,2026-04-03,2026-04-30,2026,0.1390841,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,2,a,2026-04-03,2026-04-30,2026,1.917777041,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,2,b,2026-04-03,2026-04-30,2026,0.368989129,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,2,c,2026-04-03,2026-04-30,2026,0.177508339,0,0,0,0,1,0,0,0,0,Review,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,6,a,2026-04-03,2026-04-30,2026,0.819891748,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,6,b,2026-04-03,2026-04-30,2026,0.880380815,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,6,c,2026-04-03,2026-04-30,2026,1.262876645,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Edge
M10,SanPablo,2,12,a,2026-04-03,2026-04-30,2026,0.943256842,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,12,b,2026-04-03,2026-04-30,2026,0.749330873,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,12,c,2026-04-03,2026-04-30,2026,0.861459788,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,18,a,2026-04-03,2026-04-30,2026,0.804172741,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,18,b,2026-04-03,2026-04-30,2026,0.945352709,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,18,c,2026-04-03,2026-04-30,2026,3.050768116,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,24,a,2026-04-03,2026-04-30,2026,2.69685759,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,24,b,2026-04-03,2026-04-30,2026,1.233068751,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,24,c,2026-04-03,2026-04-30,2026,1.08402928,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Platform
M10,SanPablo,2,48,a,2026-04-03,2026-04-30,2026,2.040734605,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland
M10,SanPablo,2,48,b,2026-04-03,2026-04-30,2026,0.521114183,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland
M10,SanPablo,2,48,c,2026-04-03,2026-04-30,2026,1.605434555,0,0,0,0,0,0,0,0,0,OK,Ramped,South.facing,"Growth
(Months 10-12)",Upland
